508,-4.228315498E-04,-4.653485144E-04
509,-1.777141192E-04,-4.653959880E-04
510,-4.166371561E-05,-4.652662368E-04
511,3.482948735E-05,-4.646484625E-04
512,3.198142112E-04,-4.642405379E-04
513,-3.204245859E-04,-4.639615330E-04
514,1.074033736E-04,-4.636816655E-04
515,-1.112881664E-04,-4.635265891E-04
516,5.643432353E-06,-4.636119946E-04
517,4.613537125E-04,-4.633369314E-04
518,-4.619250563E-04,-4.630662623E-04
519,2.162141769E-04,-4.628147141E-04
520,-2.176393105E-04,-4.625118312E-04
521,-1.552134638E-05,-4.625759223E-04
522,3.590907848E-04,-4.616470865E-04
523,-3.597001355E-04,-4.614795642E-04
524,5.004905207E-04,-4.610416631E-04
